"","year","day","depth","temp","oxygen","pH"
"1002",2000,165,-145,11.6274753085016,277.040892543813,8.04864169511631
"1003",2000,165,-140,11.6890886104368,277.764092537145,8.05032009575931
"1004",2000,165,-135,11.7465812713087,278.355306282363,8.05183776401318
"1005",2000,165,-130,11.8003830893153,278.806375867198,8.0531758951485
"1006",2000,165,-125,11.8509224514008,279.111122263775,8.05431876601817
"1007",2000,165,-120,11.8986172761342,279.278045381955,8.05527351198816
"1008",2000,165,-115,11.9438807750877,279.32224536462,8.05605754651921
"1009",2000,165,-110,11.9871261373063,279.258853942467,8.05668833226162
"1010",2000,165,-105,12.0287664712633,279.103006109397,8.05718333413803
"1011",2000,165,-100,12.0691285460373,278.873333658625,8.0575624520831
"1012",2000,165,-95,12.1082886265984,278.598613955944,8.05785265094679
"1013",2000,165,-90,12.1462778038122,278.309453946527,8.05808216961494
"1014",2000,165,-85,12.1831271685448,278.036460575544,8.05827924697338
"1015",2000,165,-80,12.2188574793109,277.809717763627,8.05847159145574
"1016",2000,165,-75,12.2531263433984,277.64092668374,8.05866826768715
"1017",2000,165,-70,12.2851407693698,277.518979160946,8.05885520702012
"1018",2000,165,-65,12.3140796883194,277.43134573635,8.05901689933898
"1019",2000,165,-60,12.3391220313415,277.365496951057,8.05913783452805
"1020",2000,165,-55,12.3595391874305,277.309744400981,8.0592045564275
"1021",2000,165,-50,12.3754728619322,277.260316623172,8.05922294298917
"1022",2000,165,-45,12.3875422906056,277.217786069583,8.05920948052163
"1023",2000,165,-40,12.3963716233254,277.182769894036,8.05918076450074
"1024",2000,165,-35,12.4025850084459,277.155885231005,8.05915339024388
"1025",2000,165,-30,12.4067705078114,277.137290082364,8.05914019257866
"1026",2000,165,-25,12.4093866143228,277.125493930198,8.05914050425985
"1027",2000,165,-20,12.4108627516371,277.118636405433,8.05915062880512
"1028",2000,165,-15,12.4116283434115,277.114857138995,8.05916686973215
"1029",2000,165,-10,12.4121098653819,277.112308532931,8.05918555593437
"1030",2001,165,-250,9.93521896333041,139.815091826883,7.73054380905271
"1031",2001,165,-245,10.0010324562589,142.65042941849,7.73685542151807
"1032",2001,165,-240,10.0695621776752,145.580261988258,7.74334536019647
"1033",2001,165,-235,10.1397401924974,148.596171288359,7.7499860982036
"1034",2001,165,-230,10.210357787383,151.688894461245,7.75674758739279
"1035",2001,165,-225,10.2802062489897,154.84916864937,7.76359977961737
"1036",2001,165,-220,10.3481837393767,158.069168681409,7.77051716756834
"1037",2001,165,-215,10.4150581831662,161.366221402609,7.77755368493211
"1038",2001,165,-210,10.4831891570554,164.779064536879,7.78483089025165
"1039",2001,165,-205,10.5549870384701,168.347119178729,7.79247250045118
